x,y,z,j1,j2,j3,j4
0.319775,-0.143639,1.070424,114.1890,52.0093,5.8767,121.7933
-0.338576,-0.494844,0.638851,-145.6198,2.6555,7.1251,156.7790
0.305652,-0.081350,1.066762,104.9038,70.2885,-32.2983,96.5957
-0.065344,0.426199,0.833216,-8.7166,58.3081,-69.2976,-63.7598
-0.373873,-0.015463,1.043478,-92.3684,43.2833,18.8687,118.7149
0.039108,-0.165535,0.001259,166.7073,-71.9096,-4.1347,95.9787
0.028972,0.300127,0.111232,5.5138,-38.4727,-45.8602,-75.2940
0.245015,-0.103354,1.028789,112.8713,34.4652,61.4146,-45.3580
-0.243418,0.183948,0.143130,-52.9222,-31.9120,-56.9540,-109.3813
-0.284608,-0.229604,0.103379,-128.8945,-47.8140,-11.3299,16.0653
0.496677,0.087767,0.888794,79.9789,21.7964,23.4382,78.9703
-0.203775,0.299423,0.122623,-34.2375,-64.0643,30.1771,-97.2770
0.210271,0.347783,1.018706,31.1573,40.6417,15.8273,114.2956
0.514575,0.124569,0.869870,76.3916,28.8504,-0.3608,-21.8770
0.382622,-0.358921,0.392015,133.1693,-38.5084,45.9034,-43.3842
0.103912,-0.501208,0.708332,168.2871,38.0453,-59.0437,-72.3862
0.130698,0.320164,0.232610,22.2063,-15.9991,-72.6464,0.6716
0.132810,-0.371734,0.945368,160.3396,65.1224,-54.8508,-21.1892
-0.126896,-0.449039,0.346856,-164.2200,-1.6574,-61.4261,-53.7403
-0.501704,-0.119615,0.426119,-103.4100,5.6647,-54.7018,-78.7336
0.562855,-0.153713,0.453742,105.2747,-19.3466,17.2569,27.7612
-0.375893,-0.378206,0.729184,-135.1757,35.1288,-47.6696,-55.1129
0.035732,0.042760,0.013798,-140.1159,-79.3426,-39.6353,-94.7759
-0.156719,0.074725,1.155683,-64.5078,77.4265,-10.1688,74.0857
-0.022520,0.289198,0.973484,-4.4526,24.3091,73.0854,-100.2906
0.399659,0.403531,0.617271,44.7238,19.9789,-39.5015,-63.2323
0.088506,0.187959,1.122702,25.2149,55.9249,31.8652,-132.3706
0.393345,0.173412,0.553878,66.2090,32.0052,-90.6672,-10.6460
0.117094,-0.006221,-0.011793,93.0413,-80.3160,3.6787,-25.0797
-0.298991,-0.071152,0.074108,-103.3859,-68.1838,22.9109,-15.8323
-0.014428,-0.168776,0.149249,4.8862,-79.1963,-81.3117,62.0202
0.526300,-0.259947,0.716437,116.2854,15.7975,-6.5502,-90.8186
-0.166178,-0.006483,0.175695,-92.2341,-32.7694,-88.8375,92.8090
0.003487,-0.008247,0.136646,157.0828,-54.5782,-87.0464,106.2637
-0.327216,-0.013069,0.310921,-92.2872,-3.3051,-92.5573,-45.8696
0.021347,0.059175,1.087175,19.8367,56.5246,65.3813,-6.3447
-0.112493,0.149767,1.146039,-36.9109,64.1636,18.2028,-112.3489
0.039396,0.600306,0.532256,3.7548,-5.4639,2.2366,-34.2311
0.148556,0.271378,1.090658,28.6968,51.7050,17.1337,-127.7134
0.094169,-0.059725,-0.012268,122.3839,-76.6695,-6.4424,-96.7533
0.572308,0.164001,0.634856,74.0097,11.9031,-16.0496,-145.9684
-0.140596,-0.339966,1.055485,-157.5321,47.9664,10.3968,60.0915
0.140582,0.234901,1.115524,30.8994,67.0014,-9.8487,57.4252
-0.456696,0.048545,0.927097,-83.9325,22.4607,35.5358,-20.7278
0.362650,0.080433,0.151137,77.4947,-65.7422,40.5323,-59.3369
0.017696,0.522054,0.446008,1.9414,-36.4905,54.2583,82.6041
-0.132040,0.500008,0.385656,-14.7928,-40.3341,48.2711,131.3347
-0.237011,-0.030914,1.132304,-97.4312,62.8839,8.9726,-39.1157
0.175214,-0.114504,0.019636,123.1650,-63.0644,-15.6010,11.2492
0.104954,-0.219958,1.095973,154.4917,80.5941,-38.6421,-125.4608
-0.082293,-0.011638,0.009602,81.9503,-83.8654,-35.0553,-95.4850
0.094135,0.444805,0.342498,11.9492,-53.7228,64.6891,100.3876
-0.499008,0.091858,0.641445,-79.5696,-19.4948,65.3677,-42.4245
-0.031975,-0.027460,0.151750,49.3443,-60.1062,-90.7642,15.8908
0.403257,-0.269388,0.736265,123.7441,44.4784,-65.9429,-56.1794
-0.520534,-0.140568,0.626735,-105.1120,26.7275,-53.4188,103.5501
-0.497662,-0.284808,0.708944,-119.7821,23.7125,-26.7519,-74.5892
0.375780,-0.468972,0.550709,141.2954,-6.6458,9.3125,-154.8036
0.036059,-0.073180,-0.018039,153.7688,-81.8212,-0.9917,-8.2696
0.328456,-0.034102,0.145864,95.9275,-73.7714,51.5305,140.9496
0.031146,0.366551,0.207261,4.8568,-20.7953,-60.6225,-41.4001
0.098402,-0.544899,0.686206,169.7634,-6.5746,42.5027,-100.5347
-0.284928,0.016298,0.121874,-86.7262,-80.1004,54.0500,148.0667
-0.121106,0.102427,0.157945,130.2235,-77.0738,-84.8873,-85.0972
0.275280,-0.299162,0.180345,137.3806,-60.5181,38.9646,152.1404
-0.315936,0.509179,0.644184,-31.8188,8.8035,-6.4957,21.3510
-0.209705,-0.531910,0.542840,-158.4833,-19.0287,37.2395,133.7571
0.394397,0.308925,0.428141,51.9290,-41.4760,60.7040,-82.5432
0.524711,-0.006792,0.874113,90.7416,33.2337,-9.5753,-65.4733
0.090029,0.518049,0.557909,9.8587,-26.5964,59.6119,5.4325
0.382578,-0.174224,0.930487,114.4842,19.1257,50.6805,-43.8073
-0.037118,0.112157,1.171607,-18.3118,77.1565,3.7438,83.4911
0.104364,0.014230,0.055656,-97.7646,-78.5167,-56.1436,48.9518
0.274671,0.488614,0.744496,29.3422,4.1484,29.6083,84.8644
-0.137616,-0.146008,0.011659,-136.6947,-67.9506,-6.2905,-134.1913
-0.094202,-0.326251,1.030121,-163.8944,70.3923,-42.4811,-25.7470
0.015990,0.400344,0.886841,2.2872,10.1710,67.6784,41.2613
0.419163,-0.327981,0.851769,128.0420,33.8389,-16.4141,-110.4160
-0.189136,0.104436,0.195032,118.9064,-84.8427,-87.6184,44.3609
-0.151146,-0.071163,0.159603,64.7877,-78.3021,-84.4464,-136.7732
0.525881,-0.135752,0.538647,104.4745,-25.5189,51.8734,-128.1197
-0.183495,-0.260834,0.194868,-144.8739,-78.2576,69.2986,62.7490
0.040015,0.573806,0.516776,3.9892,7.5471,-33.5658,91.7356
-0.124569,-0.248052,0.112668,-153.3347,-37.9256,-52.3836,-125.3531
0.385933,0.034927,0.237197,84.8288,-15.9844,-63.0438,-39.7112
0.063257,0.265630,0.049596,13.3948,-70.1117,17.7788,5.2402
-0.543453,-0.170803,0.380571,-107.4475,-18.7512,-1.3113,-79.0312
0.523635,0.239335,0.744981,65.4365,9.9864,14.5107,-113.6348
-0.294553,0.461789,0.798848,-32.5319,11.5015,24.8950,-129.6623
-0.202696,-0.006833,0.199361,88.0692,-82.6255,-90.4909,-128.9734
-0.288712,-0.454517,0.708215,-147.5761,32.9289,-47.7622,-58.6251
-0.296931,-0.083826,1.083488,-105.7648,48.4747,24.2795,136.3110
0.067568,0.072466,0.083922,-137.0034,-74.1824,-67.2478,123.8887
-0.324608,0.340453,0.957629,-43.6351,37.0620,4.0921,141.5499
0.186512,0.234310,0.083644,38.5200,-45.3655,-32.8526,-59.2078
-0.154145,-0.060073,0.001832,-111.2919,-69.8932,-9.9981,-150.2005
0.228418,-0.536638,0.563340,156.9431,10.7870,-30.1380,30.1972
0.520686,0.249014,0.468542,64.4409,-21.9286,26.6539,103.6994
0.209566,0.503943,0.712352,22.5801,31.5365,-43.6811,-71.7186
0.294497,0.488727,0.383222,31.0723,-19.4583,1.0405,-93.8310
0.049843,-0.156132,0.056768,162.2951,-52.0924,-50.2299,-66.0229
0.415332,0.193296,0.971807,65.0427,38.0711,5.9603,-83.8534
-0.412610,0.298259,0.361077,-54.1383,-3.8639,-47.4315,1.8764
-0.296268,-0.135870,0.079208,-114.6364,-50.1063,-16.5277,-18.9853
-0.059094,-0.044778,0.067474,52.8473,-72.7889,-62.8612,152.6295
-0.126729,0.253609,1.099999,-26.5514,70.7290,-22.5831,-64.9005
0.076768,0.307765,1.080944,14.0059,66.7124,-21.9149,108.2476
0.229467,-0.025783,0.045656,96.4110,-53.7935,-31.1486,3.6195
0.116342,-0.034516,1.170669,106.5244,80.5264,-5.1588,-57.1465
0.429374,-0.085438,0.784122,101.2539,-4.9955,74.9883,-148.5004
-0.045327,0.095271,0.100685,154.5561,-73.3587,-72.4403,80.6665
-0.092482,-0.244483,0.126941,-159.2796,-84.6956,60.8738,102.2926
0.157395,-0.049355,1.084822,-72.5899,84.6535,57.6817,154.7014
0.138974,0.084057,1.160246,58.8329,71.5188,6.8675,49.5178
0.522184,-0.012621,0.387529,91.3846,-39.1450,46.2105,-30.2858
-0.318411,-0.098435,1.051741,-107.1786,68.8710,-34.2842,73.8097
0.129429,0.066057,0.076719,-117.0387,-81.5441,-60.5695,130.3090
-0.166131,-0.112915,1.047752,-124.2030,40.0787,66.1074,-154.3216
0.321167,0.480370,0.543320,33.7660,-17.3568,33.3323,144.2113
0.167293,-0.478147,0.649406,160.7162,-18.5700,65.2939,-69.9643
-0.129319,0.426978,0.327312,-16.8500,-3.3536,-64.7735,-89.4371
-0.158607,-0.055241,1.041135,-109.2026,40.9302,72.4471,-109.3928
0.285147,-0.392548,0.478117,144.0054,-40.2913,70.7637,77.4585
-0.289816,0.008008,0.917555,-88.4172,83.4550,-86.6057,-0.1497
0.174390,0.115301,0.148003,56.5288,-33.8162,-75.9924,10.1762
0.079788,0.488337,0.234413,9.2794,-35.5694,1.5408,125.1864
0.273102,0.380556,0.301070,35.6647,-51.8533,51.6590,-134.2928
-0.122381,-0.089744,0.057482,-126.2531,-52.5371,-52.1337,5.9763
0.119801,-0.082914,0.129525,124.6872,-40.9738,-78.0455,79.6885
0.305721,0.287384,0.774728,46.7708,57.1973,-81.3990,-116.8710
-0.400350,0.384978,0.725926,-46.1214,29.7031,-36.4303,-132.5144
0.551932,0.131874,0.438172,76.5622,-2.0657,-29.0206,-37.9070
0.520120,0.066838,0.295319,82.6773,-21.2087,-17.6234,-138.2709
0.208698,0.401065,0.234029,27.4906,-21.2309,-39.4249,-3.4038
-0.376590,0.376137,0.351656,-45.0345,-9.5409,-33.2196,-8.6456
0.311339,0.309198,0.991337,45.1977,39.0779,9.8377,-97.0022
-0.580410,0.019977,0.424141,-88.0287,-19.2238,10.1487,-28.0786
0.105048,-0.099686,-0.005323,133.4999,-73.9056,-5.3065,139.9641
0.360440,-0.302459,0.676269,130.0013,41.8812,-75.8792,102.5844
0.355142,0.225974,0.285207,57.5318,-61.0125,64.3399,137.4840
-0.159584,0.364204,0.995248,-23.6617,31.4279,36.0136,-111.4823
-0.221364,0.297811,0.324649,-36.6236,-0.9668,-85.0145,127.6565
0.048035,0.057872,1.064453,39.6932,52.0548,72.6177,135.0882
-0.285664,-0.327761,0.174903,-138.9258,-34.5032,-20.5013,145.6890
-0.408358,-0.326537,0.570669,-128.6470,23.6727,-60.9175,89.5791
0.383338,-0.010847,0.115143,91.6208,-47.7414,-6.6099,30.0110
0.195883,0.175785,1.120528,48.0953,59.7419,10.3777,135.2492
-0.484897,-0.127941,0.293484,-104.7808,-15.6220,-34.3008,-134.0974
0.346643,-0.379463,0.652656,137.5880,-17.2208,62.4040,-105.7060
-0.095090,0.094485,0.014653,-45.1829,-63.5082,-31.9270,28.0995
0.088589,0.154432,1.156469,29.8405,74.2625,-3.4416,35.4005
0.191009,-0.084323,0.015033,113.8196,-72.8608,7.5919,-147.5087
0.359708,-0.132706,0.228429,110.2503,-17.4174,-61.9752,86.5104
0.172165,-0.347099,0.980045,153.6180,27.0482,46.0875,71.9337
-0.526868,0.066211,0.617794,-82.8372,-19.1684,57.1632,37.8289
0.066204,0.251260,0.045614,14.7613,-55.5768,-20.5496,-4.1533
0.047975,0.178275,0.028135,15.0619,-84.3908,31.2766,-106.7017
0.441532,0.249488,0.883909,60.5313,40.6756,-23.5922,23.8577
0.179634,0.117845,0.019859,56.7341,-74.3282,12.8368,-124.9280
-0.503961,-0.026521,0.815596,-93.0124,6.1629,46.0733,43.1818
-0.065326,0.079527,1.115150,-39.4007,57.9960,51.7548,157.9605
0.166025,-0.538008,0.782802,162.8502,26.0978,-15.2030,-158.5744
-0.454546,0.187677,0.440857,-67.5648,-42.2020,65.3773,-76.1988
-0.281175,-0.485622,0.646094,-149.9291,-10.4476,41.8374,105.4053
0.226759,-0.108676,0.993952,115.6064,28.8854,74.5652,55.1101
0.392420,0.184777,0.364776,64.7859,-56.2445,74.6089,-99.1486
0.549614,0.118638,0.398143,77.8192,-8.0696,-23.8602,-16.9770
-0.135049,-0.573863,0.456936,-166.7574,-8.5660,-7.7888,49.1198
-0.303224,0.087627,0.963148,-73.8815,22.1691,70.5427,-157.1337
0.410361,0.152162,0.174730,69.6552,-35.4056,-17.8806,69.7772
-0.582266,-0.119374,0.475456,-101.5860,-10.8499,2.1110,-144.5611
0.153170,0.024571,0.026751,80.8864,-59.4357,-36.2295,65.2373
0.060220,0.093072,1.072299,32.9037,50.0302,67.6907,-81.5789
0.325708,-0.254472,0.164154,128.0001,-56.6863,27.9092,72.5812
0.035519,0.059655,0.159932,30.7695,-44.6842,-92.0277,25.2819
0.039475,0.002211,1.128134,-93.2063,73.8422,49.6453,-115.6112
0.180669,0.464557,0.720969,21.2513,-9.6304,62.8078,150.1587
0.158464,0.254780,1.078998,31.8800,71.7718,-31.0361,34.9692
-0.111818,-0.409303,0.883296,-164.7202,10.6559,61.4535,-6.6796
-0.368188,-0.199158,0.330792,-118.4096,-60.2651,73.6405,53.1485
-0.368023,0.375302,0.285928,-44.4390,-26.0694,-7.6218,-68.3479
0.284229,0.293737,0.142602,44.0575,-53.1059,14.9042,-127.3635
-0.265944,-0.132882,0.072441,-116.5495,-48.7778,-26.3233,113.1165
-0.178355,0.121074,1.143277,-55.8298,67.1317,4.6515,-155.1203
-0.249020,-0.447419,0.898222,-150.9010,29.5011,5.6952,42.1224
-0.266795,0.360293,0.375165,-36.5197,-53.3484,71.7336,-29.5947
-0.200230,-0.453384,0.324300,-156.1721,-45.9995,45.6916,4.9265
-0.201420,-0.210839,1.095306,-136.3089,51.0939,22.7629,-52.4617
-0.363058,0.292007,0.370417,-51.1903,2.2097,-65.4453,-64.6488
0.520453,-0.304617,0.564741,120.3401,0.2204,-4.0322,73.0568
0.530352,0.090202,0.810475,80.3476,35.0500,-28.7565,-29.4280
0.204298,-0.367770,0.155508,150.9476,-38.4953,-16.3472,100.5103
-0.015148,0.385786,1.008805,-2.2486,62.2710,-34.6739,93.3973
0.236024,-0.034323,1.124130,98.2741,57.7928,20.6599,-156.8439
-0.433404,0.304380,0.457363,-54.9196,-34.3909,52.3511,34.6513
-0.064748,0.413630,1.014800,-8.8966,46.0810,0.0047,5.9772
-0.107899,-0.165694,0.019965,-146.9281,-61.9301,-20.8676,-144.7668
-0.023901,-0.018025,1.135523,-127.0221,67.9306,46.3802,-110.2909
-0.110684,-0.016430,1.124038,81.5565,82.4591,46.8279,78.2643
0.027251,0.109228,0.080423,-165.9916,-76.4391,-65.0004,126.6730
-0.492978,-0.188135,0.541187,-110.8883,19.5500,-58.4933,-39.0860
-0.105440,0.210365,1.057212,-26.6211,40.4678,57.2787,-152.3864
-0.353140,0.293102,0.729200,-50.3078,48.0577,-75.1391,92.7100
0.129227,-0.307753,0.089597,157.2222,-64.6884,21.6100,140.0428
0.431102,0.307407,0.848908,54.5084,18.2726,20.9373,7.7536
-0.098267,0.053370,-0.004759,-61.4932,-71.2163,-19.2497,-6.3698
0.537046,-0.143357,0.348438,104.9459,-19.2834,-8.0492,57.7173
0.224234,-0.233335,0.130717,136.1395,-34.7348,-47.6739,109.2424
0.208434,0.295207,0.913387,35.2244,13.7472,72.1460,-13.6825
-0.164498,0.232911,0.977871,-35.2324,25.1579,72.8699,-32.5210
-0.267570,0.353237,0.945666,-37.1432,24.6126,36.2666,-85.7514
-0.246316,0.267961,1.006377,-42.5899,67.6300,-44.2051,-18.6661
0.055543,0.038669,1.179544,55.1546,84.9424,-3.3389,91.6584
-0.259319,-0.062494,1.095891,-103.5496,49.4333,32.1053,-153.1601
-0.116807,-0.371816,0.119192,-162.5598,-48.9871,-1.9067,-57.9630
0.395998,0.412198,0.493220,43.8517,-22.5946,33.9155,12.8522
0.528904,-0.037251,0.312162,94.0287,-35.3761,20.7508,-75.1592
0.358420,0.351849,0.248242,45.5300,-29.8682,-8.6418,-120.2337
-0.140463,-0.051139,1.090098,-110.0052,50.2990,57.4932,118.1585
-0.224174,-0.182824,1.020896,-129.1988,32.7009,59.1978,148.3455
0.076611,0.526344,0.655877,8.2814,30.5560,-55.1095,84.0490
0.252934,0.088126,1.119546,70.7909,60.5262,7.4208,122.7444
-0.393590,-0.314219,0.595948,-128.6018,29.1919,-67.9521,-18.6154
-0.162620,-0.117913,0.035874,-125.9452,-56.2972,-32.6342,60.1041
0.040710,0.033320,1.113874,-129.2992,73.0554,55.4548,12.4991
0.290746,-0.416980,0.871791,145.1132,41.4314,-28.0623,128.5908
0.319198,0.367676,0.443121,40.9629,11.4239,-67.2833,-112.8637
-0.019838,0.032475,0.001812,148.5804,-80.1614,-33.0361,-94.5796
-0.122419,0.470726,0.496292,-14.5777,18.9482,-71.5193,-15.8963
0.432791,0.149277,0.221432,70.9698,-51.0771,31.5726,-74.5387
0.361502,-0.068003,0.163635,100.6535,-29.4073,-46.7526,-3.1027
0.389275,-0.459130,0.543720,139.7070,-1.3653,-5.0317,154.9095
0.019034,-0.004053,0.146416,102.0214,-52.2602,-89.7274,63.2573
-0.404345,-0.130549,0.874312,-107.8934,9.1240,63.2329,119.9764
-0.016738,-0.015677,0.019536,-133.1253,-69.6113,-44.0310,70.1478
-0.321218,0.487734,0.641313,-33.3686,17.2029,-27.1690,-150.2041
0.040417,0.084656,1.121624,25.5209,59.9144,49.5848,-1.7363
-0.291946,-0.349513,0.472356,-140.1282,18.4181,-79.7547,-123.8162
-0.386179,0.149377,0.925289,-68.8532,17.7003,54.3122,99.9352
0.198052,0.212490,1.072489,42.9858,75.0704,-37.9636,32.1280
-0.213594,0.463159,0.555846,-24.7577,-29.1789,65.5459,-26.6159
-0.403640,-0.420316,0.733501,-136.1594,17.4989,-6.6214,-154.9599
0.082640,-0.404795,0.149641,168.4614,-53.5175,17.7707,15.3982
0.534837,-0.039138,0.584830,94.1853,-22.0844,55.5265,26.5429
0.204947,-0.340136,0.852203,148.9292,64.6104,-75.5034,147.7702
-0.005479,0.025672,0.024978,-12.0477,-68.1715,-46.7209,-8.8275
0.025758,-0.047520,1.180850,151.5402,83.2821,3.8089,30.2515
-0.473939,-0.174354,0.905478,-110.1977,28.1583,11.2204,94.6273
0.089779,0.101585,0.174654,-138.5304,-72.7119,-91.5712,47.4052
0.442822,0.297995,0.657938,56.0616,30.3860,-54.1946,35.0273
0.365231,-0.013301,0.099639,92.0856,-52.4161,-0.7699,-130.4378
-0.130077,-0.118296,1.153293,-132.2844,78.4600,-13.3162,-155.8204
-0.323462,-0.250428,0.215845,-127.7475,-21.0464,-50.5171,110.6420
0.375540,-0.246033,0.556808,123.2306,30.6995,-85.2738,-48.1276
0.470985,-0.234711,0.838449,116.4890,14.6285,27.9492,-56.5554
0.122907,-0.306909,1.043109,158.1755,38.2156,39.5953,-92.4532
0.011303,0.050352,1.145481,-167.3484,78.6800,40.2705,-39.9496
0.502453,-0.158093,0.325725,107.4658,-37.7422,29.0380,-140.1588
-0.202037,-0.239070,1.053497,-139.7990,73.1197,-40.3998,101.8800
-0.019783,0.024936,1.090109,-38.4270,60.0300,65.3670,49.0650
0.080674,-0.383659,0.916363,168.1251,66.2570,-63.3472,-80.5913
-0.090677,-0.242939,0.993873,-159.5320,28.5827,73.2343,-121.8050
-0.548598,0.002906,0.656318,-89.6965,27.3830,-47.5810,-69.6905
-0.029823,0.302695,0.272672,-5.6269,-9.9746,-90.1843,101.1000
0.017125,0.575677,0.434021,1.7039,-22.7443,20.6191,-80.1887
-0.412439,0.348463,0.359487,-49.8061,-34.7106,30.3147,96.3160
0.120505,-0.450645,0.642345,165.0291,39.0331,-78.9269,-14.5714
-0.075690,-0.038344,-0.000982,-116.8663,-70.4566,-27.2300,-118.9686
0.502397,0.325476,0.571923,57.0630,-6.9297,14.8817,-17.3392
-0.419986,-0.300076,0.871115,-125.5454,20.2351,22.2390,-104.4539
0.137956,0.001340,1.163399,89.4436,82.3155,-13.5827,-123.5925
-0.039262,0.108900,0.174592,-19.8258,-37.7607,-93.1698,-1.9050
0.116473,-0.219796,1.058307,152.0803,84.6502,-54.3195,-50.2407
-0.079657,0.120810,0.057812,146.6010,-83.8302,-53.1272,34.9547
0.143662,0.259805,0.100901,28.9409,-75.6868,42.6005,-149.2936
-0.378857,-0.368954,0.870856,-134.2413,29.5066,-1.6798,-85.5796
0.287369,-0.251310,0.114398,131.1704,-54.0485,8.2057,-29.3555
0.044199,0.053284,0.124214,39.6757,-48.8949,-81.8707,-91.1357
0.130586,-0.179742,1.141220,144.0009,68.5788,-0.4249,150.0823
-0.232280,0.154261,1.066925,-56.4113,42.1943,43.9376,53.4017
-0.133904,0.321051,0.301198,-22.6401,-4.6789,-86.3674,-32.2338
0.366687,0.209168,0.162818,60.2984,-53.4641,21.3046,-120.4778
-0.343415,-0.457430,0.437522,-143.1027,-24.3994,25.2227,-91.6100
-0.410749,-0.408875,0.413413,-134.8690,-18.1315,5.0588,159.4015
-0.352551,-0.133065,0.126852,-110.6783,-39.7996,-25.3253,114.4939
-0.053595,0.044402,0.157514,129.6406,-63.6433,-91.3596,96.4030
0.332191,-0.355573,0.810724,136.9472,3.1410,54.5736,-21.8608
0.278649,0.216543,0.110320,52.1485,-64.1997,26.9483,-137.2046
0.157621,0.287014,0.074551,28.7745,-60.2907,7.7942,123.8755
-0.033136,0.507554,0.662708,-3.7353,-16.5717,63.8149,142.8018
-0.464267,0.046380,0.650975,-84.2951,39.9225,-78.5161,-21.3351
0.584339,-0.048712,0.585887,94.7653,12.0620,-27.8463,157.3201
0.072163,-0.014683,-0.003233,101.5009,-71.8165,-26.6258,55.9548
0.496234,-0.063982,0.669709,97.3469,36.9464,-66.3734,128.3933
-0.092185,0.025230,0.058580,105.3066,-76.7906,-58.0799,21.1136
0.359224,-0.338873,0.866494,133.3302,45.9275,-38.4702,25.6388
-0.110305,0.012084,0.106450,96.2518,-73.5943,-73.8999,57.4460
0.088284,0.012051,0.071401,-97.7727,-74.2763,-63.4307,130.8229
0.201722,-0.351523,0.947066,150.1505,21.3800,50.9161,96.1076
0.307755,0.267213,0.993257,49.0334,32.0729,32.3474,75.5134
0.536177,0.005675,0.574096,89.3936,-23.2395,55.5477,45.4392
0.424807,0.309604,0.664520,53.9150,32.3654,-57.1413,43.6446
-0.052165,0.010451,1.064231,101.3288,66.7691,73.6475,43.6251
-0.028717,0.495063,0.371326,-3.3198,-45.1356,54.7957,111.5560
0.438239,0.169124,0.943273,68.8975,46.3822,-20.9701,118.7591
-0.447591,-0.065346,0.692108,-98.3062,45.8484,-80.3479,151.2162
-0.228954,0.356526,0.150793,-32.7077,-43.4408,-4.6566,42.0172
0.121361,0.020771,0.052662,80.2877,-55.1391,-53.2791,-75.8067
-0.312592,-0.097506,0.916331,-107.3241,77.3235,-79.3063,-40.1219
0.027565,0.275453,0.086907,5.7147,-77.7532,41.5850,-146.5478
-0.417583,0.233686,0.723632,-60.7680,44.6460,-69.4430,117.9722
-0.376511,0.246155,0.180249,-56.8242,-37.8980,-9.0049,34.5134
-0.520623,-0.224925,0.561620,-113.3658,-18.4820,40.4975,121.5440
0.045291,0.482091,0.521541,5.3670,22.5457,-73.4548,102.0754
-0.131872,-0.303956,0.181308,-156.5462,-75.6370,62.6591,-115.8391
0.105843,-0.109395,1.133292,135.9456,59.5295,36.6916,126.3907
-0.321514,-0.042268,0.299258,-97.4894,-5.2406,-91.1536,-111.9596
0.297329,0.371456,0.938117,38.6753,44.8503,-19.0679,-145.6382
0.136271,0.062321,0.123412,65.4239,-41.5443,-75.7922,-79.9533
-0.481004,-0.024114,0.360157,-92.8700,-48.2410,58.3606,-31.6869
0.278616,-0.516767,0.656687,151.6686,16.8470,-22.7689,-143.1816
0.115237,-0.110604,0.010455,133.8246,-64.7042,-23.3159,79.6913
-0.545746,0.130485,0.438681,-76.5533,-0.3125,-33.5748,-100.0364
0.483955,0.282809,0.375097,59.6993,-27.3039,17.4690,-2.5839
-0.201134,0.158880,0.995735,-51.6940,28.9963,73.2341,26.2989
-0.127758,0.583051,0.641343,-12.3593,0.6278,12.6620,10.7836
0.303542,0.107875,0.936335,70.4354,78.1935,-75.8515,76.1593
-0.089748,0.074763,0.158563,129.7955,-70.6345,-88.7944,-37.1251
-0.018340,0.540649,0.834110,-1.9428,18.4112,16.3197,7.6580
0.141001,0.041158,1.041265,-106.2725,77.7952,74.6481,-73.6413
0.162941,-0.361718,1.034786,155.7501,49.7490,-2.0479,8.2362
-0.213611,0.254430,0.123192,-40.0158,-71.1814,41.9434,146.3077
0.294192,0.144972,0.165549,63.7668,-27.7996,-58.7186,-73.9189
0.326963,-0.309317,0.934777,133.4114,22.9717,37.1520,-34.3050
-0.524852,-0.222728,0.735240,-112.9946,25.0994,-23.8969,3.9309
-0.248274,0.323992,1.024133,-37.4628,49.1437,-4.1730,-142.4328
0.005740,0.084429,0.097226,3.8892,-50.9222,-72.6583,-25.7303
-0.115402,-0.158748,1.118767,-143.9847,54.7835,36.9696,43.3261
0.156074,-0.546928,0.531187,164.0731,10.9201,-38.5135,83.2359
-0.090301,0.008139,1.140549,95.1502,82.6542,40.2686,-5.4417
-0.335241,-0.406380,0.713469,-140.4793,35.5993,-52.4252,-10.0061
-0.052877,-0.028276,0.133552,-118.1359,-48.7850,-85.0100,-146.0074
-0.036125,0.019578,0.003623,-61.5440,-71.8772,-34.1205,-33.9355
0.063926,0.253654,1.088517,14.1451,47.1952,37.9142,-79.8763
0.302532,-0.113336,0.106061,110.5373,-40.5624,-36.8614,26.4283
0.450384,-0.246362,0.761401,118.6789,-1.7430,51.9736,-60.8109
0.148620,0.015457,1.147142,84.0624,63.7863,27.7656,-83.7701
-0.065801,-0.001968,1.098662,-91.7130,58.0534,60.9642,-102.3834
-0.470475,-0.189279,0.442142,-111.9156,9.0973,-59.9082,36.2900
-0.403808,-0.251636,0.905059,-121.9294,19.8661,35.1774,68.7008
-0.238639,0.429986,0.868336,-29.0300,14.3711,38.9784,-133.4186
-0.325173,0.238250,0.953440,-53.7703,22.5188,49.6691,150.0025
-0.278212,0.366896,0.207865,-37.1725,-29.5207,-22.8159,-133.3406
-0.323722,0.450634,0.733454,-35.6923,30.0769,-35.5299,-22.3428
